Delivery Date,Hour Ending,Repeated Hour Flag,Settlement Point,Settlement Point Price,year
01/05/2014,16:00,N,HB_HOUSTON,26.4,2014
01/05/2014,17:00,N,HB_HOUSTON,26.79,2014
01/05/2014,18:00,N,HB_HOUSTON,34.7,2014
01/05/2014,19:00,N,HB_HOUSTON,44.91,2014
01/05/2014,20:00,N,HB_HOUSTON,43.03,2014
01/05/2014,21:00,N,HB_HOUSTON,40.74,2014
01/05/2014,22:00,N,HB_HOUSTON,38.37,2014
01/05/2014,23:00,N,HB_HOUSTON,33.42,2014
01/05/2014,24:00,N,HB_HOUSTON,31.2,2014
01/06/2014,01:00,N,HB_HOUSTON,30.35,2014
01/06/2014,02:00,N,HB_HOUSTON,29.95,2014
01/06/2014,03:00,N,HB_HOUSTON,30.84,2014
01/06/2014,04:00,N,HB_HOUSTON,32.1,2014
01/06/2014,05:00,N,HB_HOUSTON,37.4,2014
01/06/2014,06:00,N,HB_HOUSTON,44.19,2014
01/06/2014,07:00,N,HB_HOUSTON,89.46,2014
01/06/2014,08:00,N,HB_HOUSTON,91.57,2014
01/06/2014,09:00,N,HB_HOUSTON,62.43,2014
01/06/2014,10:00,N,HB_HOUSTON,52.94,2014
01/06/2014,11:00,N,HB_HOUSTON,49.34,2014
01/06/2014,12:00,N,HB_HOUSTON,43.55,2014
01/06/2014,13:00,N,HB_HOUSTON,38.98,2014
01/06/2014,14:00,N,HB_HOUSTON,32.46,2014
01/06/2014,15:00,N,HB_HOUSTON,30.52,2014
01/06/2014,16:00,N,HB_HOUSTON,29.92,2014
01/06/2014,17:00,N,HB_HOUSTON,32.67,2014
01/06/2014,18:00,N,HB_HOUSTON,48.12,2014
01/06/2014,19:00,N,HB_HOUSTON,66.4,2014
01/06/2014,20:00,N,HB_HOUSTON,63.17,2014
01/06/2014,21:00,N,HB_HOUSTON,53.49,2014
01/06/2014,22:00,N,HB_HOUSTON,49.64,2014
01/06/2014,23:00,N,HB_HOUSTON,40.53,2014
01/06/2014,24:00,N,HB_HOUSTON,36.9,2014
01/07/2014,01:00,N,HB_HOUSTON,34.56,2014
01/07/2014,02:00,N,HB_HOUSTON,35.47,2014
01/07/2014,03:00,N,HB_HOUSTON,35.44,2014
01/07/2014,04:00,N,HB_HOUSTON,37.51,2014
01/07/2014,05:00,N,HB_HOUSTON,44.69,2014
01/07/2014,06:00,N,HB_HOUSTON,58.22,2014
01/07/2014,07:00,N,HB_HOUSTON,149.04,2014
01/07/2014,08:00,N,HB_HOUSTON,112.12,2014
01/07/2014,09:00,N,HB_HOUSTON,60.47,2014
01/07/2014,10:00,N,HB_HOUSTON,50.42,2014
01/07/2014,11:00,N,HB_HOUSTON,49.44,2014
01/07/2014,12:00,N,HB_HOUSTON,40.14,2014
01/07/2014,13:00,N,HB_HOUSTON,34.18,2014
01/07/2014,14:00,N,HB_HOUSTON,31.3,2014
01/07/2014,15:00,N,HB_HOUSTON,29.56,2014
01/07/2014,16:00,N,HB_HOUSTON,28.98,2014
01/07/2014,17:00,N,HB_HOUSTON,30.7,2014
01/07/2014,18:00,N,HB_HOUSTON,36.53,2014
01/07/2014,19:00,N,HB_HOUSTON,51.26,2014
01/07/2014,20:00,N,HB_HOUSTON,44.17,2014
01/07/2014,21:00,N,HB_HOUSTON,42.87,2014
01/07/2014,22:00,N,HB_HOUSTON,38.15,2014
01/07/2014,23:00,N,HB_HOUSTON,35.66,2014
01/07/2014,24:00,N,HB_HOUSTON,34.35,2014
01/08/2014,01:00,N,HB_HOUSTON,29.33,2014
01/08/2014,02:00,N,HB_HOUSTON,28.11,2014
01/08/2014,03:00,N,HB_HOUSTON,27.2,2014
01/08/2014,04:00,N,HB_HOUSTON,27.29,2014
01/08/2014,05:00,N,HB_HOUSTON,28.69,2014
01/08/2014,06:00,N,HB_HOUSTON,33.74,2014
01/08/2014,07:00,N,HB_HOUSTON,53.46,2014
01/08/2014,08:00,N,HB_HOUSTON,49.95,2014
01/08/2014,09:00,N,HB_HOUSTON,36.47,2014
01/08/2014,10:00,N,HB_HOUSTON,36.64,2014
01/08/2014,11:00,N,HB_HOUSTON,35.96,2014
01/08/2014,12:00,N,HB_HOUSTON,30.93,2014
01/08/2014,13:00,N,HB_HOUSTON,29.73,2014
01/08/2014,14:00,N,HB_HOUSTON,28.63,2014
01/08/2014,15:00,N,HB_HOUSTON,28.64,2014
01/08/2014,16:00,N,HB_HOUSTON,27.5,2014
01/08/2014,17:00,N,HB_HOUSTON,29.21,2014
01/08/2014,18:00,N,HB_HOUSTON,38.88,2014
01/08/2014,19:00,N,HB_HOUSTON,44.24,2014
01/08/2014,20:00,N,HB_HOUSTON,39.18,2014
01/08/2014,21:00,N,HB_HOUSTON,37.48,2014
01/08/2014,22:00,N,HB_HOUSTON,33.91,2014
01/08/2014,23:00,N,HB_HOUSTON,34.84,2014
01/08/2014,24:00,N,HB_HOUSTON,28.03,2014
01/09/2014,01:00,N,HB_HOUSTON,28.08,2014
01/09/2014,02:00,N,HB_HOUSTON,26.69,2014
01/09/2014,03:00,N,HB_HOUSTON,25.3,2014
01/09/2014,04:00,N,HB_HOUSTON,25.44,2014
01/09/2014,05:00,N,HB_HOUSTON,26.98,2014
01/09/2014,06:00,N,HB_HOUSTON,29.91,2014
01/09/2014,07:00,N,HB_HOUSTON,46.08,2014
01/09/2014,08:00,N,HB_HOUSTON,44.89,2014
01/09/2014,09:00,N,HB_HOUSTON,42.57,2014
01/09/2014,10:00,N,HB_HOUSTON,37.06,2014
01/09/2014,11:00,N,HB_HOUSTON,37.08,2014
01/09/2014,12:00,N,HB_HOUSTON,32.02,2014
01/09/2014,13:00,N,HB_HOUSTON,30.34,2014
01/09/2014,14:00,N,HB_HOUSTON,30.04,2014
01/09/2014,15:00,N,HB_HOUSTON,28.91,2014
01/09/2014,16:00,N,HB_HOUSTON,27.48,2014
01/09/2014,17:00,N,HB_HOUSTON,28.27,2014
01/09/2014,18:00,N,HB_HOUSTON,39.25,2014
01/09/2014,19:00,N,HB_HOUSTON,41.35,2014
01/09/2014,20:00,N,HB_HOUSTON,35.37,2014
01/09/2014,21:00,N,HB_HOUSTON,35.18,2014
01/09/2014,22:00,N,HB_HOUSTON,33.58,2014
01/09/2014,23:00,N,HB_HOUSTON,29.83,2014
01/09/2014,24:00,N,HB_HOUSTON,23.82,2014
01/10/2014,01:00,N,HB_HOUSTON,19.82,2014
01/10/2014,02:00,N,HB_HOUSTON,18.53,2014
01/10/2014,03:00,N,HB_HOUSTON,18.59,2014
01/10/2014,04:00,N,HB_HOUSTON,17.95,2014
01/10/2014,05:00,N,HB_HOUSTON,19.32,2014
01/10/2014,06:00,N,HB_HOUSTON,22.81,2014
01/10/2014,07:00,N,HB_HOUSTON,33.93,2014
01/10/2014,08:00,N,HB_HOUSTON,31.25,2014
01/10/2014,09:00,N,HB_HOUSTON,28.08,2014
01/10/2014,10:00,N,HB_HOUSTON,29.13,2014
01/10/2014,11:00,N,HB_HOUSTON,27.89,2014
01/10/2014,12:00,N,HB_HOUSTON,27.99,2014
01/10/2014,13:00,N,HB_HOUSTON,28.52,2014
01/10/2014,14:00,N,HB_HOUSTON,29.0,2014
01/10/2014,15:00,N,HB_HOUSTON,26.96,2014
01/10/2014,16:00,N,HB_HOUSTON,26.16,2014
01/10/2014,17:00,N,HB_HOUSTON,26.8,2014
01/10/2014,18:00,N,HB_HOUSTON,38.04,2014
01/10/2014,19:00,N,HB_HOUSTON,41.67,2014
01/10/2014,20:00,N,HB_HOUSTON,35.17,2014
01/10/2014,21:00,N,HB_HOUSTON,31.82,2014
01/10/2014,22:00,N,HB_HOUSTON,29.3,2014
01/10/2014,23:00,N,HB_HOUSTON,26.92,2014
01/10/2014,24:00,N,HB_HOUSTON,24.46,2014
01/11/2014,01:00,N,HB_HOUSTON,25.25,2014
01/11/2014,02:00,N,HB_HOUSTON,22.27,2014
01/11/2014,03:00,N,HB_HOUSTON,21.23,2014
01/11/2014,04:00,N,HB_HOUSTON,21.43,2014
01/11/2014,05:00,N,HB_HOUSTON,22.48,2014
01/11/2014,06:00,N,HB_HOUSTON,24.68,2014
01/11/2014,07:00,N,HB_HOUSTON,30.15,2014
01/11/2014,08:00,N,HB_HOUSTON,34.42,2014
01/11/2014,09:00,N,HB_HOUSTON,39.09,2014
01/11/2014,10:00,N,HB_HOUSTON,50.06,2014
01/11/2014,11:00,N,HB_HOUSTON,45.5,2014
01/11/2014,12:00,N,HB_HOUSTON,33.57,2014
01/11/2014,13:00,N,HB_HOUSTON,29.56,2014
01/11/2014,14:00,N,HB_HOUSTON,27.61,2014
01/11/2014,15:00,N,HB_HOUSTON,26.73,2014
01/11/2014,16:00,N,HB_HOUSTON,26.74,2014
01/11/2014,17:00,N,HB_HOUSTON,26.9,2014
01/11/2014,18:00,N,HB_HOUSTON,30.58,2014
01/11/2014,19:00,N,HB_HOUSTON,39.59,2014
01/11/2014,20:00,N,HB_HOUSTON,31.1,2014
01/11/2014,21:00,N,HB_HOUSTON,29.99,2014
01/11/2014,22:00,N,HB_HOUSTON,29.85,2014
01/11/2014,23:00,N,HB_HOUSTON,24.62,2014
01/11/2014,24:00,N,HB_HOUSTON,23.06,2014
01/12/2014,01:00,N,HB_HOUSTON,21.33,2014
01/12/2014,02:00,N,HB_HOUSTON,19.15,2014
01/12/2014,03:00,N,HB_HOUSTON,18.86,2014
01/12/2014,04:00,N,HB_HOUSTON,18.17,2014
01/12/2014,05:00,N,HB_HOUSTON,18.8,2014
01/12/2014,06:00,N,HB_HOUSTON,19.17,2014
01/12/2014,07:00,N,HB_HOUSTON,20.61,2014
01/12/2014,08:00,N,HB_HOUSTON,22.96,2014
01/12/2014,09:00,N,HB_HOUSTON,25.51,2014
01/12/2014,10:00,N,HB_HOUSTON,26.29,2014
01/12/2014,11:00,N,HB_HOUSTON,23.08,2014
01/12/2014,12:00,N,HB_HOUSTON,21.49,2014
01/12/2014,13:00,N,HB_HOUSTON,20.94,2014
01/12/2014,14:00,N,HB_HOUSTON,20.47,2014
01/12/2014,15:00,N,HB_HOUSTON,20.46,2014
01/12/2014,16:00,N,HB_HOUSTON,19.99,2014
01/12/2014,17:00,N,HB_HOUSTON,21.35,2014
01/12/2014,18:00,N,HB_HOUSTON,34.58,2014
01/12/2014,19:00,N,HB_HOUSTON,37.34,2014
01/12/2014,20:00,N,HB_HOUSTON,31.97,2014
01/12/2014,21:00,N,HB_HOUSTON,28.76,2014
01/12/2014,22:00,N,HB_HOUSTON,25.83,2014
01/12/2014,23:00,N,HB_HOUSTON,24.7,2014
01/12/2014,24:00,N,HB_HOUSTON,19.06,2014
01/13/2014,01:00,N,HB_HOUSTON,19.02,2014
01/13/2014,02:00,N,HB_HOUSTON,17.92,2014
01/13/2014,03:00,N,HB_HOUSTON,18.2,2014
01/13/2014,04:00,N,HB_HOUSTON,19.07,2014
01/13/2014,05:00,N,HB_HOUSTON,20.74,2014
01/13/2014,06:00,N,HB_HOUSTON,28.94,2014
01/13/2014,07:00,N,HB_HOUSTON,39.94,2014
01/13/2014,08:00,N,HB_HOUSTON,39.16,2014
01/13/2014,09:00,N,HB_HOUSTON,36.63,2014
01/13/2014,10:00,N,HB_HOUSTON,33.6,2014
01/13/2014,11:00,N,HB_HOUSTON,31.21,2014
01/13/2014,12:00,N,HB_HOUSTON,28.71,2014
01/13/2014,13:00,N,HB_HOUSTON,26.91,2014
01/13/2014,14:00,N,HB_HOUSTON,26.1,2014
01/13/2014,15:00,N,HB_HOUSTON,25.7,2014
01/13/2014,16:00,N,HB_HOUSTON,25.29,2014
01/13/2014,17:00,N,HB_HOUSTON,25.8,2014
01/13/2014,18:00,N,HB_HOUSTON,37.61,2014
01/13/2014,19:00,N,HB_HOUSTON,54.81,2014
01/13/2014,20:00,N,HB_HOUSTON,46.71,2014
01/13/2014,21:00,N,HB_HOUSTON,35.56,2014
01/13/2014,22:00,N,HB_HOUSTON,31.09,2014
01/13/2014,23:00,N,HB_HOUSTON,29.91,2014
01/13/2014,24:00,N,HB_HOUSTON,28.0,2014
01/14/2014,01:00,N,HB_HOUSTON,26.16,2014
01/14/2014,02:00,N,HB_HOUSTON,24.29,2014
01/14/2014,03:00,N,HB_HOUSTON,24.04,2014
01/14/2014,04:00,N,HB_HOUSTON,24.4,2014
01/14/2014,05:00,N,HB_HOUSTON,26.75,2014
01/14/2014,06:00,N,HB_HOUSTON,30.13,2014
01/14/2014,07:00,N,HB_HOUSTON,54.75,2014
01/14/2014,08:00,N,HB_HOUSTON,50.02,2014
01/14/2014,09:00,N,HB_HOUSTON,35.65,2014
01/14/2014,10:00,N,HB_HOUSTON,31.01,2014
01/14/2014,11:00,N,HB_HOUSTON,28.48,2014
01/14/2014,12:00,N,HB_HOUSTON,25.74,2014
01/14/2014,13:00,N,HB_HOUSTON,25.87,2014
01/14/2014,14:00,N,HB_HOUSTON,25.82,2014
01/14/2014,15:00,N,HB_HOUSTON,24.72,2014
01/14/2014,16:00,N,HB_HOUSTON,23.51,2014
01/14/2014,17:00,N,HB_HOUSTON,22.91,2014
01/14/2014,18:00,N,HB_HOUSTON,35.42,2014
01/14/2014,19:00,N,HB_HOUSTON,42.89,2014
01/14/2014,20:00,N,HB_HOUSTON,35.94,2014
01/14/2014,21:00,N,HB_HOUSTON,34.69,2014
01/14/2014,22:00,N,HB_HOUSTON,31.48,2014
01/14/2014,23:00,N,HB_HOUSTON,30.68,2014
01/14/2014,24:00,N,HB_HOUSTON,28.74,2014
01/15/2014,01:00,N,HB_HOUSTON,25.44,2014
01/15/2014,02:00,N,HB_HOUSTON,24.64,2014
01/15/2014,03:00,N,HB_HOUSTON,24.9,2014
01/15/2014,04:00,N,HB_HOUSTON,25.21,2014
01/15/2014,05:00,N,HB_HOUSTON,26.87,2014
01/15/2014,06:00,N,HB_HOUSTON,36.13,2014
01/15/2014,07:00,N,HB_HOUSTON,69.75,2014
01/15/2014,08:00,N,HB_HOUSTON,51.5,2014
01/15/2014,09:00,N,HB_HOUSTON,39.64,2014
01/15/2014,10:00,N,HB_HOUSTON,37.46,2014
01/15/2014,11:00,N,HB_HOUSTON,32.73,2014
01/15/2014,12:00,N,HB_HOUSTON,29.4,2014
01/15/2014,13:00,N,HB_HOUSTON,26.92,2014
01/15/2014,14:00,N,HB_HOUSTON,27.75,2014
01/15/2014,15:00,N,HB_HOUSTON,26.51,2014
01/15/2014,16:00,N,HB_HOUSTON,25.53,2014
01/15/2014,17:00,N,HB_HOUSTON,25.64,2014
01/15/2014,18:00,N,HB_HOUSTON,36.61,2014
01/15/2014,19:00,N,HB_HOUSTON,41.82,2014
01/15/2014,20:00,N,HB_HOUSTON,39.59,2014
01/15/2014,21:00,N,HB_HOUSTON,35.8,2014
01/15/2014,22:00,N,HB_HOUSTON,32.75,2014
01/15/2014,23:00,N,HB_HOUSTON,29.79,2014
01/15/2014,24:00,N,HB_HOUSTON,26.2,2014
01/16/2014,01:00,N,HB_HOUSTON,25.28,2014
01/16/2014,02:00,N,HB_HOUSTON,23.94,2014
01/16/2014,03:00,N,HB_HOUSTON,23.41,2014
01/16/2014,04:00,N,HB_HOUSTON,24.47,2014
01/16/2014,05:00,N,HB_HOUSTON,27.31,2014
01/16/2014,06:00,N,HB_HOUSTON,36.26,2014
01/16/2014,07:00,N,HB_HOUSTON,70.27,2014
01/16/2014,08:00,N,HB_HOUSTON,48.6,2014
01/16/2014,09:00,N,HB_HOUSTON,41.03,2014
01/16/2014,10:00,N,HB_HOUSTON,37.74,2014
01/16/2014,11:00,N,HB_HOUSTON,33.22,2014
01/16/2014,12:00,N,HB_HOUSTON,27.98,2014
01/16/2014,13:00,N,HB_HOUSTON,26.61,2014
01/16/2014,14:00,N,HB_HOUSTON,26.03,2014
01/16/2014,15:00,N,HB_HOUSTON,24.98,2014
01/16/2014,16:00,N,HB_HOUSTON,24.22,2014
01/16/2014,17:00,N,HB_HOUSTON,25.0,2014
01/16/2014,18:00,N,HB_HOUSTON,32.25,2014
01/16/2014,19:00,N,HB_HOUSTON,41.24,2014
01/16/2014,20:00,N,HB_HOUSTON,37.95,2014
01/16/2014,21:00,N,HB_HOUSTON,38.19,2014
01/16/2014,22:00,N,HB_HOUSTON,34.56,2014
01/16/2014,23:00,N,HB_HOUSTON,32.32,2014
01/16/2014,24:00,N,HB_HOUSTON,29.15,2014
01/17/2014,01:00,N,HB_HOUSTON,29.98,2014
01/17/2014,02:00,N,HB_HOUSTON,27.44,2014
01/17/2014,03:00,N,HB_HOUSTON,26.03,2014
01/17/2014,04:00,N,HB_HOUSTON,26.97,2014
01/17/2014,05:00,N,HB_HOUSTON,29.36,2014
01/17/2014,06:00,N,HB_HOUSTON,37.15,2014
01/17/2014,07:00,N,HB_HOUSTON,68.64,2014
01/17/2014,08:00,N,HB_HOUSTON,50.2,2014
01/17/2014,09:00,N,HB_HOUSTON,41.84,2014
01/17/2014,10:00,N,HB_HOUSTON,37.36,2014
01/17/2014,11:00,N,HB_HOUSTON,33.3,2014
01/17/2014,12:00,N,HB_HOUSTON,30.44,2014
01/17/2014,13:00,N,HB_HOUSTON,30.03,2014
01/17/2014,14:00,N,HB_HOUSTON,29.12,2014
01/17/2014,15:00,N,HB_HOUSTON,26.76,2014
01/17/2014,16:00,N,HB_HOUSTON,25.28,2014
01/17/2014,17:00,N,HB_HOUSTON,26.01,2014
01/17/2014,18:00,N,HB_HOUSTON,34.46,2014
01/17/2014,19:00,N,HB_HOUSTON,39.99,2014
01/17/2014,20:00,N,HB_HOUSTON,37.67,2014
01/17/2014,21:00,N,HB_HOUSTON,35.22,2014
01/17/2014,22:00,N,HB_HOUSTON,31.82,2014
01/17/2014,23:00,N,HB_HOUSTON,34.92,2014
01/17/2014,24:00,N,HB_HOUSTON,29.06,2014
01/18/2014,01:00,N,HB_HOUSTON,28.86,2014
01/18/2014,02:00,N,HB_HOUSTON,26.52,2014
01/18/2014,03:00,N,HB_HOUSTON,25.4,2014
01/18/2014,04:00,N,HB_HOUSTON,25.43,2014
01/18/2014,05:00,N,HB_HOUSTON,28.64,2014
01/18/2014,06:00,N,HB_HOUSTON,29.97,2014
01/18/2014,07:00,N,HB_HOUSTON,39.23,2014
01/18/2014,08:00,N,HB_HOUSTON,50.61,2014
01/18/2014,09:00,N,HB_HOUSTON,50.05,2014
01/18/2014,10:00,N,HB_HOUSTON,49.63,2014
01/18/2014,11:00,N,HB_HOUSTON,42.09,2014
01/18/2014,12:00,N,HB_HOUSTON,40.15,2014
01/18/2014,13:00,N,HB_HOUSTON,29.99,2014
01/18/2014,14:00,N,HB_HOUSTON,27.24,2014
01/18/2014,15:00,N,HB_HOUSTON,24.93,2014
01/18/2014,16:00,N,HB_HOUSTON,24.63,2014
01/18/2014,17:00,N,HB_HOUSTON,24.78,2014
01/18/2014,18:00,N,HB_HOUSTON,33.12,2014
01/18/2014,19:00,N,HB_HOUSTON,49.83,2014
01/18/2014,20:00,N,HB_HOUSTON,39.7,2014
01/18/2014,21:00,N,HB_HOUSTON,36.91,2014
01/18/2014,22:00,N,HB_HOUSTON,35.98,2014
01/18/2014,23:00,N,HB_HOUSTON,40.01,2014
01/18/2014,24:00,N,HB_HOUSTON,31.76,2014
01/19/2014,01:00,N,HB_HOUSTON,37.34,2014
01/19/2014,02:00,N,HB_HOUSTON,32.03,2014
01/19/2014,03:00,N,HB_HOUSTON,30.0,2014
01/19/2014,04:00,N,HB_HOUSTON,30.73,2014
01/19/2014,05:00,N,HB_HOUSTON,32.01,2014
01/19/2014,06:00,N,HB_HOUSTON,36.73,2014
01/19/2014,07:00,N,HB_HOUSTON,44.21,2014
01/19/2014,08:00,N,HB_HOUSTON,48.22,2014
01/19/2014,09:00,N,HB_HOUSTON,56.84,2014
01/19/2014,10:00,N,HB_HOUSTON,52.67,2014
01/19/2014,11:00,N,HB_HOUSTON,42.46,2014
01/19/2014,12:00,N,HB_HOUSTON,35.09,2014
01/19/2014,13:00,N,HB_HOUSTON,31.14,2014
01/19/2014,14:00,N,HB_HOUSTON,29.58,2014
01/19/2014,15:00,N,HB_HOUSTON,25.0,2014
01/19/2014,16:00,N,HB_HOUSTON,25.0,2014
01/19/2014,17:00,N,HB_HOUSTON,25.96,2014
01/19/2014,18:00,N,HB_HOUSTON,31.19,2014
01/19/2014,19:00,N,HB_HOUSTON,51.85,2014
01/19/2014,20:00,N,HB_HOUSTON,38.05,2014
01/19/2014,21:00,N,HB_HOUSTON,34.74,2014
01/19/2014,22:00,N,HB_HOUSTON,36.0,2014
01/19/2014,23:00,N,HB_HOUSTON,28.61,2014
01/19/2014,24:00,N,HB_HOUSTON,21.38,2014
01/20/2014,01:00,N,HB_HOUSTON,21.77,2014
01/20/2014,02:00,N,HB_HOUSTON,20.39,2014
01/20/2014,03:00,N,HB_HOUSTON,20.26,2014
01/20/2014,04:00,N,HB_HOUSTON,21.09,2014
01/20/2014,05:00,N,HB_HOUSTON,23.95,2014
01/20/2014,06:00,N,HB_HOUSTON,30.9,2014
01/20/2014,07:00,N,HB_HOUSTON,45.49,2014
01/20/2014,08:00,N,HB_HOUSTON,44.44,2014
01/20/2014,09:00,N,HB_HOUSTON,41.71,2014
01/20/2014,10:00,N,HB_HOUSTON,42.83,2014
01/20/2014,11:00,N,HB_HOUSTON,41.71,2014
01/20/2014,12:00,N,HB_HOUSTON,35.18,2014
01/20/2014,13:00,N,HB_HOUSTON,31.84,2014
01/20/2014,14:00,N,HB_HOUSTON,31.09,2014
01/20/2014,15:00,N,HB_HOUSTON,29.99,2014
01/20/2014,16:00,N,HB_HOUSTON,27.09,2014
01/20/2014,17:00,N,HB_HOUSTON,27.19,2014
01/20/2014,18:00,N,HB_HOUSTON,35.13,2014
01/20/2014,19:00,N,HB_HOUSTON,50.54,2014
01/20/2014,20:00,N,HB_HOUSTON,35.18,2014
01/20/2014,21:00,N,HB_HOUSTON,33.03,2014
01/20/2014,22:00,N,HB_HOUSTON,34.03,2014
01/20/2014,23:00,N,HB_HOUSTON,27.44,2014
01/20/2014,24:00,N,HB_HOUSTON,22.36,2014
01/21/2014,01:00,N,HB_HOUSTON,23.08,2014
01/21/2014,02:00,N,HB_HOUSTON,22.83,2014
01/21/2014,03:00,N,HB_HOUSTON,24.25,2014
01/21/2014,04:00,N,HB_HOUSTON,25.1,2014
01/21/2014,05:00,N,HB_HOUSTON,28.31,2014
01/21/2014,06:00,N,HB_HOUSTON,33.64,2014
01/21/2014,07:00,N,HB_HOUSTON,56.69,2014
01/21/2014,08:00,N,HB_HOUSTON,52.52,2014
01/21/2014,09:00,N,HB_HOUSTON,42.57,2014
01/21/2014,10:00,N,HB_HOUSTON,41.55,2014
01/21/2014,11:00,N,HB_HOUSTON,37.47,2014
01/21/2014,12:00,N,HB_HOUSTON,33.01,2014
01/21/2014,13:00,N,HB_HOUSTON,31.52,2014
01/21/2014,14:00,N,HB_HOUSTON,30.3,2014
01/21/2014,15:00,N,HB_HOUSTON,28.9,2014
01/21/2014,16:00,N,HB_HOUSTON,28.41,2014
01/21/2014,17:00,N,HB_HOUSTON,28.86,2014
01/21/2014,18:00,N,HB_HOUSTON,36.83,2014
01/21/2014,19:00,N,HB_HOUSTON,60.29,2014
01/21/2014,20:00,N,HB_HOUSTON,44.97,2014
01/21/2014,21:00,N,HB_HOUSTON,38.22,2014
01/21/2014,22:00,N,HB_HOUSTON,35.11,2014
01/21/2014,23:00,N,HB_HOUSTON,33.97,2014
01/21/2014,24:00,N,HB_HOUSTON,30.06,2014
01/22/2014,01:00,N,HB_HOUSTON,27.99,2014
01/22/2014,02:00,N,HB_HOUSTON,27.0,2014
01/22/2014,03:00,N,HB_HOUSTON,27.32,2014
01/22/2014,04:00,N,HB_HOUSTON,28.84,2014
01/22/2014,05:00,N,HB_HOUSTON,30.98,2014
01/22/2014,06:00,N,HB_HOUSTON,39.53,2014
01/22/2014,07:00,N,HB_HOUSTON,62.28,2014
01/22/2014,08:00,N,HB_HOUSTON,57.89,2014
01/22/2014,09:00,N,HB_HOUSTON,46.21,2014
01/22/2014,10:00,N,HB_HOUSTON,37.61,2014
01/22/2014,11:00,N,HB_HOUSTON,32.24,2014
01/22/2014,12:00,N,HB_HOUSTON,31.19,2014
01/22/2014,13:00,N,HB_HOUSTON,28.86,2014
01/22/2014,14:00,N,HB_HOUSTON,28.15,2014
01/22/2014,15:00,N,HB_HOUSTON,28.51,2014
01/22/2014,16:00,N,HB_HOUSTON,27.0,2014
01/22/2014,17:00,N,HB_HOUSTON,27.43,2014
01/22/2014,18:00,N,HB_HOUSTON,31.26,2014
01/22/2014,19:00,N,HB_HOUSTON,43.79,2014
01/22/2014,20:00,N,HB_HOUSTON,36.22,2014
01/22/2014,21:00,N,HB_HOUSTON,33.66,2014
01/22/2014,22:00,N,HB_HOUSTON,31.05,2014
01/22/2014,23:00,N,HB_HOUSTON,30.13,2014
01/22/2014,24:00,N,HB_HOUSTON,25.47,2014
01/23/2014,01:00,N,HB_HOUSTON,26.02,2014
01/23/2014,02:00,N,HB_HOUSTON,25.06,2014
01/23/2014,03:00,N,HB_HOUSTON,25.04,2014
01/23/2014,04:00,N,HB_HOUSTON,25.12,2014
01/23/2014,05:00,N,HB_HOUSTON,29.32,2014
01/23/2014,06:00,N,HB_HOUSTON,35.59,2014
01/23/2014,07:00,N,HB_HOUSTON,46.02,2014
01/23/2014,08:00,N,HB_HOUSTON,45.1,2014
01/23/2014,09:00,N,HB_HOUSTON,41.68,2014
01/23/2014,10:00,N,HB_HOUSTON,41.8,2014
01/23/2014,11:00,N,HB_HOUSTON,41.71,2014
01/23/2014,12:00,N,HB_HOUSTON,38.77,2014
01/23/2014,13:00,N,HB_HOUSTON,36.85,2014
01/23/2014,14:00,N,HB_HOUSTON,36.58,2014
01/23/2014,15:00,N,HB_HOUSTON,36.6,2014
01/23/2014,16:00,N,HB_HOUSTON,36.53,2014
01/23/2014,17:00,N,HB_HOUSTON,38.68,2014
01/23/2014,18:00,N,HB_HOUSTON,58.03,2014
01/23/2014,19:00,N,HB_HOUSTON,96.16,2014
01/23/2014,20:00,N,HB_HOUSTON,94.1,2014
01/23/2014,21:00,N,HB_HOUSTON,79.35,2014
01/23/2014,22:00,N,HB_HOUSTON,63.34,2014
01/23/2014,23:00,N,HB_HOUSTON,48.72,2014
01/23/2014,24:00,N,HB_HOUSTON,39.9,2014
01/24/2014,01:00,N,HB_HOUSTON,37.72,2014
01/24/2014,02:00,N,HB_HOUSTON,35.98,2014
01/24/2014,03:00,N,HB_HOUSTON,36.71,2014
01/24/2014,04:00,N,HB_HOUSTON,38.88,2014
01/24/2014,05:00,N,HB_HOUSTON,44.32,2014
01/24/2014,06:00,N,HB_HOUSTON,89.36,2014
01/24/2014,07:00,N,HB_HOUSTON,202.11,2014
01/24/2014,08:00,N,HB_HOUSTON,190.61,2014
01/24/2014,09:00,N,HB_HOUSTON,95.97,2014
01/24/2014,10:00,N,HB_HOUSTON,72.91,2014
01/24/2014,11:00,N,HB_HOUSTON,61.97,2014
01/24/2014,12:00,N,HB_HOUSTON,48.07,2014
01/24/2014,13:00,N,HB_HOUSTON,44.14,2014
01/24/2014,14:00,N,HB_HOUSTON,40.0,2014
01/24/2014,15:00,N,HB_HOUSTON,38.09,2014
01/24/2014,16:00,N,HB_HOUSTON,35.92,2014
01/24/2014,17:00,N,HB_HOUSTON,36.9,2014
01/24/2014,18:00,N,HB_HOUSTON,45.14,2014
01/24/2014,19:00,N,HB_HOUSTON,60.89,2014
01/24/2014,20:00,N,HB_HOUSTON,52.87,2014
01/24/2014,21:00,N,HB_HOUSTON,47.29,2014
01/24/2014,22:00,N,HB_HOUSTON,40.88,2014
01/24/2014,23:00,N,HB_HOUSTON,44.54,2014
01/24/2014,24:00,N,HB_HOUSTON,40.86,2014
