date,TOTAL_MWh,NG_MWh
2023-05-04,1133113.0,476972.0
2023-05-05,1296178.0,540164.0
2023-05-06,1225187.0,512820.0
2023-05-07,1143411.0,439798.0
2023-05-08,1240422.0,548902.0
2023-05-09,1159925.0,486655.0
2023-05-10,1126237.0,453501.0
2023-05-11,1241675.0,541727.0
2023-05-12,1296516.0,591262.0
2023-05-13,1113230.0,599253.0
2023-05-14,1076025.0,660635.0
2023-05-15,1175170.0,698785.0
2023-05-16,1139584.0,714476.0
2023-05-17,1172967.0,676681.0
2023-05-18,1229064.0,611385.0
2023-05-19,1282309.0,612800.0
2023-05-20,1130599.0,614055.0
2023-05-21,1042997.0,584777.0
2023-05-22,1172799.0,612431.0
2023-05-23,1230952.0,621483.0
2023-05-24,1223323.0,656767.0
2023-05-25,1217805.0,643934.0
2023-05-26,1221491.0,618919.0
2023-05-27,1171942.0,566471.0
2023-05-28,1141624.0,546366.0
2023-05-29,1180129.0,614949.0
2023-05-30,1242654.0,616480.0
2023-05-31,1287313.0,528723.0
2023-06-01,1296018.0,513269.0
2023-06-02,1313309.0,547686.0
2023-06-03,1249705.0,702502.0
2023-06-04,1158359.0,671382.0
2023-06-05,1199018.0,732675.0
2023-06-06,1220472.0,745519.0
2023-06-07,1277959.0,764109.0
2023-06-08,1278190.0,724788.0
2023-06-09,1366251.0,722408.0
2023-06-10,1384297.0,630932.0
2023-06-11,1376200.0,651906.0
2023-06-12,1406255.0,638428.0
2023-06-13,1373353.0,725447.0
2023-06-14,1425310.0,778920.0
2023-06-15,1508906.0,721476.0
2023-06-16,1485438.0,803930.0
2023-06-17,1456245.0,758191.0
2023-06-18,1452433.0,757725.0
2023-06-19,1548497.0,788782.0
2023-06-20,1579713.0,853044.0
2023-06-21,1539931.0,800665.0
2023-06-22,1444020.0,707828.0
2023-06-23,1485185.0,682721.0
2023-06-24,1496414.0,671102.0
2023-06-25,1539436.0,726124.0
2023-06-26,1590115.0,839185.0
2023-06-27,1605629.0,727075.0
2023-06-28,1591690.0,635394.0
2023-06-29,1590617.0,641834.0
2023-06-30,1554621.0,665157.0
2023-07-01,1423216.0,728533.0
2023-07-02,1364683.0,796420.0
2023-07-03,1459346.0,836919.0
2023-07-04,1420612.0,699357.0
2023-07-05,1505348.0,721060.0
2023-07-06,1424199.0,705594.0
2023-07-07,1413291.0,630286.0
2023-07-08,1446993.0,744243.0
2023-07-09,1449915.0,700136.0
2023-07-10,1545136.0,826456.0
2023-07-11,1562348.0,732387.0
2023-07-12,1619486.0,687071.0
2023-07-13,1627663.0,771215.0
2023-07-14,1611390.0,795116.0
2023-07-15,1554886.0,784594.0
2023-07-16,1467153.0,795626.0
2023-07-17,1577749.0,792592.0
2023-07-18,1637420.0,702088.0
2023-07-19,1643017.0,709847.0
2023-07-20,1614940.0,826358.0
2023-07-21,1579332.0,824756.0
2023-07-22,1510868.0,871930.0
2023-07-23,1456407.0,818557.0
2023-07-24,1540919.0,795140.0
2023-07-25,1584973.0,740327.0
2023-07-26,1583347.0,745561.0
2023-07-27,1571933.0,757989.0
2023-07-28,1554562.0,798439.0
2023-07-29,1519529.0,816938.0
2023-07-30,1535100.0,859901.0
2023-07-31,1626880.0,905651.0
2023-08-01,1658263.0,861595.0
2023-08-02,1656451.0,858053.0
2023-08-03,1663055.0,833289.0
2023-08-04,1671283.0,868610.0
2023-08-05,1649011.0,805540.0
2023-08-06,1614401.0,813505.0
2023-08-07,1675334.0,892042.0
2023-08-08,1656741.0,899572.0
2023-08-09,1681237.0,819569.0
2023-08-10,1698373.0,932010.0
2023-08-11,1707487.0,862105.0
2023-08-12,1674068.0,813427.0
2023-08-13,1651722.0,820047.0
2023-08-14,1664092.0,843432.0
2023-08-15,1559781.0,913881.0
2023-08-16,1512754.0,829745.0
2023-08-17,1592477.0,861048.0
2023-08-18,1653152.0,876295.0
2023-08-19,1627951.0,835813.0
2023-08-20,1635991.0,897781.0
2023-08-21,1672907.0,952839.0
2023-08-22,1609539.0,922512.0
2023-08-23,1614906.0,907204.0
2023-08-24,1630121.0,989065.0
2023-08-25,1642675.0,986675.0
2023-08-26,1596216.0,981064.0
2023-08-27,1553908.0,938972.0
2023-08-28,1509201.0,946236.0
2023-08-29,1479913.0,926786.0
2023-08-30,1459101.0,928767.0
2023-08-31,1474479.0,894460.0
2023-09-01,1481579.0,824567.0
2023-09-02,1427019.0,807823.0
2023-09-03,1448165.0,767359.0
2023-09-04,1533737.0,656033.0
2023-09-05,1623508.0,778096.0
2023-09-06,1613919.0,928843.0
2023-09-07,1637975.0,910523.0
2023-09-08,1639404.0,872905.0
2023-09-09,1493507.0,832377.0
2023-09-10,1394586.0,694337.0
2023-09-11,1380220.0,675361.0
2023-09-12,1353968.0,785908.0
2023-09-13,1328518.0,818818.0
2023-09-14,1298042.0,723620.0
2023-09-15,1295868.0,739037.0
2023-09-16,1240076.0,723945.0
2023-09-17,1269783.0,771231.0
2023-09-18,1335006.0,678163.0
2023-09-19,1372570.0,590284.0
2023-09-20,1411395.0,707333.0
2023-09-21,1454209.0,747143.0
2023-09-22,1491779.0,703232.0
2023-09-23,1494388.0,724857.0
2023-09-24,1490548.0,756779.0
2023-09-25,1432832.0,791312.0
2023-09-26,1390420.0,816267.0
2023-09-27,1398960.0,764469.0
2023-09-28,1430977.0,699784.0
2023-09-29,1441033.0,599291.0
2023-09-30,1383889.0,590113.0
2023-10-01,1315026.0,583478.0
2023-10-02,1342012.0,602396.0
2023-10-03,1321386.0,613003.0
2023-10-04,1407599.0,691736.0
2023-10-05,1219975.0,633301.0
2023-10-06,1181093.0,595944.0
2023-10-07,1020879.0,425785.0
2023-10-08,984703.0,391452.0
2023-10-09,1103178.0,490346.0
2023-10-10,1136447.0,474108.0
2023-10-11,1101072.0,395608.0
2023-10-12,1144542.0,370343.0
2023-10-13,1209942.0,528419.0
2023-10-14,1005127.0,415905.0
2023-10-15,955689.0,397453.0
2023-10-16,992395.0,526679.0
2023-10-17,1013597.0,404756.0
2023-10-18,1053996.0,335384.0
2023-10-19,1102452.0,570846.0
2023-10-20,1134298.0,596168.0
2023-10-21,1123770.0,463273.0
2023-10-22,1149321.0,432883.0
2023-10-23,1220724.0,466570.0
2023-10-24,1209266.0,468777.0
2023-10-25,1210938.0,564178.0
2023-10-26,1210365.0,544023.0
2023-10-27,1243016.0,591732.0
2023-10-28,1137574.0,566197.0
2023-10-29,1110996.0,346919.0
2023-10-30,1113088.0,446955.0
2023-10-31,1096001.0,548893.0
2023-11-01,1102259.0,467816.0
2023-11-02,1085125.0,364575.0
2023-11-03,1041812.0,292522.0
2023-11-04,1005905.0,342154.0
2023-11-05,1055044.0,378954.0
2023-11-06,1099484.0,320892.0
2023-11-07,1144559.0,351833.0
2023-11-08,1158699.0,436845.0
2023-11-09,1087837.0,465965.0
2023-11-10,1021347.0,525467.0
2023-11-11,966519.0,560923.0
2023-11-12,963327.0,538739.0
2023-11-13,1002056.0,548272.0
2023-11-14,1001419.0,544136.0
2023-11-15,1007757.0,520734.0
2023-11-16,1026968.0,385639.0
2023-11-17,1035019.0,427429.0
2023-11-18,993127.0,483573.0
2023-11-19,986419.0,302675.0
2023-11-20,1065087.0,305220.0
2023-11-21,1050621.0,286123.0
2023-11-22,1088328.0,586513.0
2023-11-23,1041706.0,433195.0
2023-11-24,1007329.0,430991.0
2023-11-25,1004907.0,505276.0
2023-11-26,1047465.0,436178.0
2023-11-27,1165236.0,686905.0
2023-11-28,1104179.0,596388.0
2023-11-29,1109702.0,413187.0
2023-11-30,1057598.0,343110.0
2023-12-01,1036498.0,505994.0
2023-12-02,1031464.0,361067.0
2023-12-03,1019193.0,315208.0
2023-12-04,1051396.0,508348.0
2023-12-05,1066384.0,565412.0
2023-12-06,1066613.0,446034.0
2023-12-07,1072705.0,220534.0
2023-12-08,1053864.0,284047.0
2023-12-09,1040602.0,299855.0
2023-12-10,1082682.0,409425.0
2023-12-11,1162189.0,542754.0
2023-12-12,1111226.0,450304.0
2023-12-13,1103846.0,392015.0
2023-12-14,1091266.0,425364.0
2023-12-15,1066130.0,548720.0
2023-12-16,1057227.0,420401.0
2023-12-17,1073486.0,517783.0
2023-12-18,1096380.0,512329.0
2023-12-19,1132593.0,300438.0
2023-12-20,1087511.0,273636.0
2023-12-21,1047526.0,446573.0
2023-12-22,1023713.0,497801.0
2023-12-23,1003782.0,265955.0
2023-12-24,982905.0,234493.0
2023-12-25,1030063.0,378663.0
2023-12-26,1130824.0,506250.0
2023-12-27,1132038.0,475984.0
2023-12-28,1162637.0,536942.0
2023-12-29,1182897.0,530216.0
2023-12-30,1115840.0,493048.0
2023-12-31,1061281.0,338647.0
2024-01-01,1086884.0,503925.0
2024-01-02,1214291.0,666846.0
2024-01-03,1170747.0,640641.0
2024-01-04,1171000.0,476172.0
2024-01-05,1132958.0,441950.0
2024-01-06,1129600.0,570928.0
2024-01-07,1127919.0,299034.0
2024-01-08,1141976.0,194336.0
2024-01-09,1256898.0,410940.0
2024-01-10,1216938.0,378887.0
2024-01-11,1117137.0,312120.0
2024-01-12,1192578.0,419022.0
2024-01-13,1251937.0,485448.0
2024-01-14,1540428.0,814364.0
2024-01-15,1727124.0,978521.0
2024-01-16,1707314.0,986156.0
2024-01-17,1565991.0,672675.0
2024-01-18,1230680.0,527911.0
2024-01-19,1352597.0,539462.0
2024-01-20,1472864.0,782667.0
2024-01-21,1416651.0,654257.0
2024-01-22,1287203.0,715498.0
2024-01-23,1152741.0,663012.0
2024-01-24,1113760.0,732940.0
2024-01-25,1084315.0,643032.0
2024-01-26,1095020.0,549073.0
2024-01-27,1087771.0,443801.0
2024-01-28,1103598.0,616795.0
2024-01-29,1096508.0,546933.0
2024-01-30,1057283.0,589089.0
2024-01-31,1039027.0,502976.0
2024-02-01,1023745.0,224515.0
2024-02-02,1025653.0,232841.0
2024-02-03,980813.0,195111.0
2024-02-04,1018087.0,163877.0
2024-02-05,1055049.0,392624.0
2024-02-06,1056553.0,439903.0
2024-02-07,1051294.0,212633.0
2024-02-08,1025186.0,282434.0
2024-02-09,1040655.0,396123.0
2024-02-10,1008688.0,402783.0
2024-02-11,1051425.0,292435.0
2024-02-12,1133627.0,481782.0
2024-02-13,1118925.0,435221.0
2024-02-14,1073753.0,244227.0
2024-02-15,1020056.0,451992.0
2024-02-16,1026822.0,285714.0
2024-02-17,1179312.0,435388.0
2024-02-18,1168253.0,581279.0
2024-02-19,1132833.0,449423.0
2024-02-20,1072372.0,356087.0
2024-02-21,1046725.0,214994.0
2024-02-22,1055852.0,296552.0
2024-02-23,1006595.0,471519.0
2024-02-24,993999.0,287739.0
2024-02-25,1008178.0,250508.0
2024-02-26,1100886.0,327718.0
2024-02-27,1119187.0,351123.0
2024-02-28,1081439.0,464530.0
2024-02-29,1132770.0,691455.0
2024-03-01,1083202.0,444061.0
2024-03-02,1014839.0,307970.0
2024-03-03,1027312.0,278772.0
2024-03-04,1099536.0,532051.0
2024-03-05,1101109.0,578410.0
2024-03-06,1076521.0,544238.0
2024-03-07,1069721.0,463490.0
2024-03-08,1091368.0,354913.0
2024-03-09,1005444.0,374405.0
2024-03-10,940572.0,445956.0
2024-03-11,1013538.0,307531.0
2024-03-12,1035771.0,263514.0
2024-03-13,1104176.0,314288.0
2024-03-14,1126737.0,499007.0
2024-03-15,1092560.0,397972.0
2024-03-16,1006415.0,586488.0
2024-03-17,1001473.0,529417.0
2024-03-18,1025092.0,519030.0
2024-03-19,1038973.0,457756.0
2024-03-20,1022974.0,479847.0
2024-03-21,1025206.0,577944.0
2024-03-22,1055871.0,471408.0
2024-03-23,1001085.0,345371.0
2024-03-24,1001743.0,184810.0
2024-03-25,1060710.0,319632.0
2024-03-26,1033868.0,492109.0
2024-03-27,1045475.0,431084.0
2024-03-28,1044631.0,390555.0
2024-03-29,1039774.0,174779.0
2024-03-30,1032334.0,310877.0
2024-03-31,1046067.0,295763.0
2024-04-01,1159751.0,415246.0
2024-04-02,1084096.0,320052.0
2024-04-03,1030279.0,440495.0
2024-04-04,1071579.0,456162.0
2024-04-05,1104985.0,205255.0
2024-04-06,1068084.0,222669.0
2024-04-07,1080181.0,363316.0
2024-04-08,1128942.0,498400.0
2024-04-09,1140885.0,456640.0
2024-04-10,1057619.0,334856.0
2024-04-11,1042239.0,428985.0
2024-04-12,1067603.0,257918.0
2024-04-13,1061860.0,216681.0
2024-04-14,1106362.0,343099.0
2024-04-15,1171655.0,378552.0
2024-04-16,1187902.0,508370.0
2024-04-17,1220713.0,576983.0
2024-04-18,1252606.0,456211.0
2024-04-19,1139463.0,535504.0
2024-04-20,1075804.0,432523.0
2024-04-21,980577.0,416038.0
2024-04-22,1023739.0,334935.0
2024-04-23,1067615.0,307623.0
2024-04-24,1161658.0,490623.0
2024-04-25,1184454.0,348106.0
2024-04-26,1197731.0,393849.0
2024-04-27,1200613.0,362487.0
2024-04-28,1136109.0,586199.0
2024-04-29,1234120.0,660295.0
2024-04-30,1260501.0,457761.0
2024-05-01,1236514.0,460163.0
2024-05-02,1206525.0,590664.0
2024-05-03,1206709.0,577708.0
2024-05-04,1166902.0,492628.0
2024-05-05,1130526.0,579168.0
2024-05-06,1276155.0,463542.0
2024-05-07,1355016.0,660562.0
2024-05-08,1384887.0,684836.0
2024-05-09,1347558.0,631426.0
2024-05-10,1237335.0,598429.0
2024-05-11,1132657.0,595099.0
2024-05-12,1106775.0,601589.0
2024-05-13,1199837.0,671950.0
2024-05-14,1227391.0,654676.0
2024-05-15,1301207.0,470069.0
2024-05-16,1178801.0,608191.0
2024-05-17,1112758.0,639343.0
2024-05-18,1251156.0,562827.0
2024-05-19,1333695.0,463891.0
2024-05-20,1401106.0,527343.0
2024-05-21,1437292.0,631596.0
2024-05-22,1413452.0,610987.0
2024-05-23,1412970.0,586242.0
2024-05-24,1450373.0,661193.0
2024-05-25,1436526.0,596748.0
2024-05-26,1447783.0,665632.0
2024-05-27,1484544.0,800198.0
2024-05-28,1353713.0,539428.0
2024-05-29,1336099.0,642037.0
2024-05-30,1362032.0,598225.0
2024-05-31,1275430.0,619436.0
2024-06-01,1284809.0,634272.0
2024-06-02,1352114.0,578486.0
2024-06-03,1443167.0,598444.0
2024-06-04,1496026.0,640818.0
2024-06-05,1406624.0,701584.0
2024-06-06,1448123.0,708360.0
2024-06-07,1506145.0,666003.0
2024-06-08,1491549.0,573822.0
2024-06-09,1455941.0,708895.0
2024-06-10,1422524.0,847332.0
2024-06-11,1379051.0,827883.0
2024-06-12,1409051.0,845046.0
2024-06-13,1484944.0,776070.0
2024-06-14,1512652.0,766325.0
2024-06-15,1476374.0,641576.0
2024-06-16,1488346.0,529966.0
2024-06-17,1551858.0,561056.0
2024-06-18,1498652.0,525207.0
2024-06-19,1358333.0,551383.0
2024-06-20,1435303.0,705498.0
2024-06-21,1481712.0,710043.0
2024-06-22,1469408.0,695098.0
2024-06-23,1488327.0,749566.0
2024-06-24,1585068.0,797516.0
2024-06-25,1616834.0,758210.0
2024-06-26,1623798.0,814810.0
2024-06-27,1615503.0,857863.0
2024-06-28,1639451.0,682748.0
2024-06-29,1621928.0,684500.0
2024-06-30,1587793.0,719692.0
2024-07-01,1633392.0,716519.0
2024-07-02,1644988.0,665616.0
2024-07-03,1626754.0,704440.0
2024-07-04,1598730.0,720742.0
2024-07-05,1512135.0,724972.0
2024-07-06,1424934.0,771955.0
2024-07-07,1397431.0,647845.0
2024-07-08,1201735.0,579259.0
2024-07-09,1292786.0,705664.0
2024-07-10,1369967.0,743756.0
2024-07-11,1390903.0,716499.0
2024-07-12,1375480.0,661848.0
2024-07-13,1351980.0,609743.0
2024-07-14,1411287.0,604645.0
2024-07-15,1539371.0,670099.0
2024-07-16,1576986.0,697202.0
2024-07-17,1514941.0,807103.0
2024-07-18,1428245.0,784170.0
2024-07-19,1446775.0,778204.0
2024-07-20,1429610.0,718388.0
2024-07-21,1383102.0,761278.0
2024-07-22,1383592.0,824043.0
2024-07-23,1340013.0,792206.0
2024-07-24,1374896.0,793553.0
2024-07-25,1367450.0,796870.0
2024-07-26,1332072.0,757110.0
2024-07-27,1330741.0,656570.0
2024-07-28,1389317.0,539807.0
2024-07-29,1566479.0,629553.0
2024-07-30,1595772.0,639145.0
2024-07-31,1606129.0,634382.0
2024-08-01,1581705.0,721887.0
2024-08-02,1596518.0,871316.0
2024-08-03,1566833.0,884033.0
2024-08-04,1515908.0,881119.0
2024-08-05,1563904.0,888133.0
2024-08-06,1589461.0,886878.0
2024-08-07,1643149.0,902870.0
2024-08-08,1661621.0,860844.0
2024-08-09,1602471.0,822855.0
2024-08-10,1544974.0,826329.0
2024-08-11,1582870.0,711833.0
2024-08-12,1648337.0,751562.0
2024-08-13,1662840.0,765747.0
2024-08-14,1664930.0,787839.0
2024-08-15,1673616.0,856608.0
2024-08-16,1685642.0,876701.0
2024-08-17,1647465.0,881073.0
2024-08-18,1639954.0,858215.0
2024-08-19,1681697.0,893854.0
2024-08-20,1685028.0,898376.0
2024-08-21,1681718.0,868617.0
2024-08-22,1697247.0,828461.0
2024-08-23,1686607.0,818800.0
2024-08-24,1575657.0,750031.0
2024-08-25,1544899.0,769587.0
2024-08-26,1520840.0,823712.0
2024-08-27,1492390.0,829324.0
2024-08-28,1497566.0,805741.0
2024-08-29,1468321.0,804568.0
2024-08-30,1458003.0,831940.0
2024-08-31,1434492.0,869546.0
2024-09-01,1390383.0,820082.0
2024-09-02,1371824.0,801609.0
2024-09-03,1343947.0,796348.0
2024-09-04,1325429.0,816660.0
2024-09-05,1356800.0,790589.0
2024-09-06,1359509.0,657488.0
2024-09-07,1271566.0,545438.0
2024-09-08,1200179.0,512079.0
2024-09-09,1242207.0,567414.0
2024-09-10,1295242.0,623120.0
2024-09-11,1322824.0,722910.0
2024-09-12,1344687.0,690200.0
2024-09-13,1425681.0,593558.0
2024-09-14,1461558.0,673498.0
2024-09-15,1427432.0,743089.0
2024-09-16,1449368.0,749480.0
2024-09-17,1452642.0,677586.0
2024-09-18,1502289.0,615843.0
2024-09-19,1555180.0,684699.0
2024-09-20,1546594.0,700595.0
2024-09-21,1496645.0,605753.0
2024-09-22,1453270.0,632949.0
2024-09-23,1398467.0,778455.0
2024-09-24,1421483.0,769717.0
2024-09-25,1378121.0,686271.0
2024-09-26,1288757.0,640637.0
2024-09-27,1270205.0,661936.0
2024-09-28,1260241.0,625018.0
2024-09-29,1261033.0,661956.0
2024-09-30,1350770.0,731814.0
2024-10-01,1358824.0,663571.0
2024-10-02,1350017.0,665692.0
2024-10-03,1383593.0,572001.0
2024-10-04,1360301.0,664029.0
2024-10-05,1319036.0,710955.0
2024-10-06,1339988.0,709360.0
2024-10-07,1354902.0,764175.0
2024-10-08,1296183.0,703304.0
2024-10-09,1255737.0,560415.0
2024-10-10,1285946.0,563058.0
2024-10-11,1293370.0,512145.0
2024-10-12,1295243.0,509892.0
2024-10-13,1311601.0,555775.0
2024-10-14,1307778.0,643056.0
2024-10-15,1304913.0,556223.0
2024-10-16,1115613.0,365789.0
2024-10-17,1082381.0,269891.0
2024-10-18,1119860.0,270638.0
2024-10-19,1125025.0,319493.0
2024-10-20,1140719.0,385871.0
2024-10-21,1210758.0,428843.0
2024-10-22,1259636.0,648179.0
2024-10-23,1300356.0,702918.0
2024-10-24,1309275.0,517105.0
2024-10-25,1297447.0,633984.0
2024-10-26,1238220.0,696592.0
2024-10-27,1234218.0,579867.0
2024-10-28,1305413.0,449881.0
2024-10-29,1342873.0,439488.0
2024-10-30,1356363.0,542278.0
2024-10-31,1258067.0,699050.0
2024-11-01,1173426.0,645850.0
2024-11-02,1182154.0,479461.0
2024-11-03,1273700.0,463808.0
2024-11-04,1285036.0,501028.0
2024-11-05,1127062.0,528925.0
2024-11-06,1120796.0,445321.0
2024-11-07,1205651.0,591152.0
2024-11-08,1207343.0,562500.0
2024-11-09,1088972.0,543642.0
2024-11-10,1103468.0,638575.0
2024-11-11,1151120.0,665757.0
2024-11-12,1131936.0,410392.0
2024-11-13,1142121.0,463063.0
2024-11-14,1075133.0,433125.0
2024-11-15,1069192.0,240419.0
2024-11-16,1069397.0,262401.0
2024-11-17,1128035.0,450598.0
2024-11-18,1173300.0,342071.0
2024-11-19,1084785.0,379419.0
2024-11-20,1052599.0,417109.0
2024-11-21,1083064.0,533673.0
2024-11-22,1086528.0,466479.0
2024-11-23,1068875.0,194076.0
2024-11-24,1080623.0,188462.0
2024-11-25,1133844.0,343468.0
2024-11-26,1101662.0,388653.0
2024-11-27,1116535.0,235118.0
2024-11-28,1060988.0,416778.0
2024-11-29,1094357.0,432464.0
2024-11-30,1099628.0,467446.0
2024-12-01,1085270.0,532564.0
2024-12-02,1130356.0,549728.0
2024-12-03,1130536.0,525086.0
2024-12-04,1124095.0,616051.0
2024-12-05,1124592.0,525514.0
2024-12-06,1218083.0,668669.0
2024-12-07,1196344.0,713935.0
2024-12-08,1135216.0,435863.0
2024-12-09,1127958.0,380557.0
2024-12-10,1179745.0,406904.0
2024-12-11,1242548.0,520544.0
2024-12-12,1221200.0,313076.0
2024-12-13,1139572.0,255491.0
2024-12-14,1084760.0,480823.0
2024-12-15,1114007.0,259541.0
2024-12-16,1148246.0,448202.0
2024-12-17,1137075.0,508035.0
2024-12-18,1115385.0,400757.0
2024-12-19,1147463.0,492675.0
2024-12-20,1141977.0,473402.0
2024-12-21,1156384.0,397176.0
2024-12-22,1117237.0,240336.0
2024-12-23,1098249.0,241783.0
2024-12-24,1068285.0,398121.0
2024-12-25,1018510.0,487162.0
2024-12-26,1077459.0,498680.0
2024-12-27,1094917.0,343237.0
2024-12-28,1079264.0,313792.0
2024-12-29,1038943.0,386885.0
2024-12-30,1096027.0,243540.0
2024-12-31,1073460.0,324133.0
2025-01-01,1088114.0,424508.0
2025-01-02,1145327.0,477437.0
2025-01-03,1107486.0,461752.0
2025-01-04,1066120.0,243871.0
2025-01-05,1139645.0,298533.0
2025-01-06,1456435.0,700898.0
2025-01-07,1463246.0,728629.0
2025-01-08,1486556.0,824131.0
2025-01-09,1506329.0,917838.0
2025-01-10,1524107.0,649373.0
2025-01-11,1386974.0,400413.0
2025-01-12,1245995.0,377075.0
2025-01-13,1283285.0,539515.0
2025-01-14,1315447.0,632624.0
2025-01-15,1241415.0,643887.0
2025-01-16,1228235.0,532275.0
2025-01-17,1210054.0,259277.0
2025-01-18,1178803.0,315328.0
2025-01-19,1485512.0,626047.0
2025-01-20,1674738.0,827711.0
2025-01-21,1653564.0,809499.0
2025-01-22,1551642.0,687066.0
2025-01-23,1402243.0,686605.0
2025-01-24,1376713.0,444797.0
2025-01-25,1264554.0,370345.0
2025-01-26,1162473.0,537227.0
2025-01-27,1250723.0,705945.0
2025-01-28,1196473.0,764484.0
2025-01-29,1140969.0,635429.0
2025-01-30,1108012.0,339097.0
2025-01-31,1118236.0,373105.0
2025-02-01,1102893.0,328626.0
2025-02-02,1067212.0,194371.0
2025-02-03,1112294.0,283850.0
2025-02-04,1121098.0,389191.0
2025-02-05,1136362.0,350713.0
2025-02-06,1145635.0,389425.0
2025-02-07,1150855.0,437751.0
2025-02-08,1151520.0,248565.0
2025-02-09,1123892.0,487059.0
2025-02-10,1190176.0,696240.0
2025-02-11,1222368.0,623098.0
2025-02-12,1250497.0,643488.0
2025-02-13,1390598.0,696152.0
2025-02-14,1306210.0,491423.0
2025-02-15,1140883.0,291630.0
2025-02-16,1235356.0,394674.0
2025-02-17,1283319.0,340161.0
2025-02-18,1282129.0,417357.0
2025-02-19,1724332.0,858908.0
2025-02-20,1701297.0,955124.0
2025-02-21,1623286.0,991942.0
2025-02-22,1441501.0,813303.0
2025-02-23,1210662.0,616663.0
2025-02-24,1156656.0,486677.0
2025-02-25,1104022.0,383165.0
2025-02-26,1101753.0,209455.0
2025-02-27,1076711.0,373738.0
2025-02-28,1091365.0,431725.0
2025-03-01,1057810.0,410746.0
2025-03-02,1049156.0,205779.0
2025-03-03,1128554.0,280451.0
2025-03-04,1097023.0,227064.0
2025-03-05,1086639.0,372649.0
2025-03-06,1125531.0,201107.0
2025-03-07,1115312.0,347942.0
2025-03-08,1128586.0,319079.0
2025-03-09,1053199.0,383165.0
2025-03-10,1123261.0,402790.0
2025-03-11,1106881.0,174970.0
2025-03-12,1136423.0,200484.0
2025-03-13,1157639.0,349331.0
2025-03-14,1185718.0,227942.0
2025-03-15,1062398.0,274613.0
2025-03-16,1028443.0,359328.0
2025-03-17,1114257.0,196065.0
2025-03-18,1142418.0,171270.0
2025-03-19,1110150.0,216260.0
2025-03-20,1070888.0,330697.0
2025-03-21,1094142.0,226470.0
2025-03-22,1093391.0,213178.0
2025-03-23,1137907.0,279462.0
2025-03-24,1155321.0,462632.0
2025-03-25,1208844.0,398739.0
2025-03-26,1180257.0,334380.0
2025-03-27,1112999.0,344224.0
2025-03-28,1109916.0,428440.0
2025-03-29,1174372.0,289808.0
2025-03-30,1171983.0,417953.0
2025-03-31,1186265.0,489873.0
2025-04-01,1200861.0,290329.0
2025-04-02,1251334.0,489864.0
2025-04-03,1259848.0,436004.0
2025-04-04,1242412.0,457503.0
2025-04-05,1148112.0,245855.0
2025-04-06,1103886.0,316948.0
2025-04-07,1101391.0,486214.0
2025-04-08,1105358.0,307146.0
2025-04-09,1130862.0,221794.0
2025-04-10,1178911.0,382294.0
2025-04-11,1191509.0,376118.0
2025-04-12,1165984.0,180598.0
2025-04-13,1222449.0,205494.0
2025-04-14,1273293.0,296247.0
2025-04-15,1178772.0,356866.0
2025-04-16,1217103.0,267788.0
2025-04-17,1267151.0,262276.0
2025-04-18,1283169.0,377466.0
2025-04-19,1204962.0,399668.0
2025-04-20,1160819.0,471462.0
2025-04-21,1202149.0,460712.0
2025-04-22,1277476.0,401062.0
2025-04-23,1247649.0,464765.0
2025-04-24,1241281.0,497141.0
2025-04-25,1255178.0,520107.0
2025-04-26,1240452.0,476995.0
2025-04-27,1269348.0,389504.0
2025-04-28,1319740.0,423344.0
2025-04-29,1308111.0,494197.0
2025-04-30,1267836.0,573406.0
2025-05-01,1268101.0,602691.0
2025-05-02,1198581.0,465758.0
2025-05-03,1109162.0,443052.0
2025-05-04,1115821.0,282270.0
2025-05-05,1157162.0,310548.0
2025-05-06,1182244.0,493264.0
2025-05-07,1220320.0,596591.0
2025-05-08,1217611.0,624791.0
2025-05-09,1189407.0,495409.0
2025-05-10,1149226.0,435911.0
2025-05-11,1110899.0,499543.0
2025-05-12,1242219.0,509972.0
2025-05-13,1397002.0,444122.0
2025-05-14,1485514.0,577181.0
2025-05-15,1466194.0,671443.0
2025-05-16,1470940.0,715990.0
2025-05-17,1453111.0,604193.0
2025-05-18,1418092.0,447247.0
2025-05-19,1469433.0,536918.0
2025-05-20,1435297.0,666670.0
2025-05-21,1386571.0,551583.0
2025-05-22,1479751.0,603575.0
2025-05-23,1512757.0,583687.0
2025-05-24,1521722.0,499700.0
2025-05-25,1513376.0,553429.0
2025-05-26,1346919.0,625965.0
2025-05-27,1345553.0,691430.0
2025-05-28,1310541.0,663681.0
2025-05-29,1389639.0,675670.0
2025-05-30,1318965.0,763331.0
2025-05-31,1338209.0,730331.0
2025-06-01,1396890.0,644819.0
2025-06-02,1509377.0,574476.0
2025-06-03,1503239.0,537572.0
2025-06-04,1432458.0,676554.0
2025-06-05,1490863.0,645929.0
2025-06-06,1557183.0,653225.0
2025-06-07,1538017.0,659418.0
2025-06-08,1543304.0,637338.0
2025-06-09,1512789.0,678275.0
2025-06-10,1445428.0,753948.0
2025-06-11,1348503.0,743035.0
2025-06-12,1325280.0,684732.0
2025-06-13,1469183.0,563816.0
2025-06-14,1495220.0,601769.0
2025-06-15,1407731.0,563399.0
2025-06-16,1479768.0,666397.0
2025-06-17,1558569.0,464182.0
2025-06-18,1579742.0,601205.0
